Name,Weight,Event,Time
Alexzander Pollich,101,Thankgiving 2001,2001-11-30T02:41:20-06:00
Alexzander Pollich,101,Thankgiving 2001,2001-11-30T03:54:37-06:00
Alexzander Pollich,102,Thankgiving 2001,2001-11-30T04:33:43-06:00
Alexzander Pollich,104,Thankgiving 2001,2001-11-30T05:20:13-06:00
Alexzander Pollich,108,Thankgiving 2001,2001-11-30T06:14:10-06:00
Alexzander Pollich,109,Thankgiving 2001,2001-11-30T07:32:28-06:00
Daphnee Pollich,100,Thankgiving 2001,2001-11-30T00:53:17-06:00
Crawford Sawayn,100,Thankgiving 2001,2001-11-30T00:32:51-06:00
Crawford Sawayn,102,Thankgiving 2001,2001-11-30T01:47:32-06:00
Crawford Sawayn,104,Thankgiving 2001,2001-11-30T02:22:44-06:00
Crawford Sawayn,105,Thankgiving 2001,2001-11-30T03:32:30-06:00
Crawford Sawayn,104,Thankgiving 2001,2001-11-30T04:18:27-06:00
Crawford Sawayn,105,Thankgiving 2001,2001-11-30T05:13:27-06:00
Crawford Sawayn,107,Thankgiving 2001,2001-11-30T06:28:26-06:00
Crawford Sawayn,109,Thankgiving 2001,2001-11-30T07:27:11-06:00
Crawford Sawayn,109,Thankgiving 2001,2001-11-30T08:46:47-06:00
Crawford Sawayn,107,Thankgiving 2001,2001-11-30T09:52:33-06:00
Lucinda Sawayn,99,Thankgiving 2001,2001-11-30T00:18:59-06:00
Lucinda Sawayn,102,Thankgiving 2001,2001-11-30T01:58:33-06:00
Lucinda Sawayn,104,Thankgiving 2001,2001-11-30T02:54:16-06:00
Lucinda Sawayn,103,Thankgiving 2001,2001-11-30T03:18:32-06:00
Lucinda Sawayn,103,Thankgiving 2001,2001-11-30T04:46:14-06:00
Lucinda Sawayn,103,Thankgiving 2001,2001-11-30T05:27:22-06:00
Lucinda Sawayn,106,Thankgiving 2001,2001-11-30T06:17:37-06:00
Lucinda Sawayn,107,Thankgiving 2001,2001-11-30T07:20:49-06:00
Lucinda Sawayn,106,Thankgiving 2001,2001-11-30T08:54:56-06:00
Lucinda Sawayn,111,Thankgiving 2001,2001-11-30T09:35:32-06:00
Tressie Pollich,98,Thankgiving 2001,2001-11-30T00:38:25-06:00
Tressie Pollich,101,Thankgiving 2001,2001-11-30T01:41:10-06:00
Tressie Pollich,102,Thankgiving 2001,2001-11-30T02:40:24-06:00
Tressie Pollich,101,Thankgiving 2001,2001-11-30T03:30:10-06:00
Tressie Pollich,103,Thankgiving 2001,2001-11-30T04:54:59-06:00
Tressie Pollich,104,Thankgiving 2001,2001-11-30T05:26:15-06:00
Tressie Pollich,107,Thankgiving 2001,2001-11-30T06:28:48-06:00
Tressie Pollich,107,Thankgiving 2001,2001-11-30T07:37:41-06:00
Tressie Pollich,109,Thankgiving 2001,2001-11-30T08:10:46-06:00
Tressie Pollich,109,Thankgiving 2001,2001-11-30T09:58:32-06:00
Jillian Sawayn,100,Thankgiving 2001,2001-11-30T00:27:57-06:00
Maddison Gorczany,102,Fourth of July 2001,2001-07-04T00:15:18-06:00
Maddison Gorczany,102,Fourth of July 2001,2001-07-04T01:31:31-06:00
Maddison Gorczany,103,Fourth of July 2001,2001-07-04T02:34:23-06:00
Maddison Gorczany,101,Fourth of July 2001,2001-07-04T03:46:23-06:00
Maddison Gorczany,106,Fourth of July 2001,2001-07-04T04:49:53-06:00
Tyrell Sawayn,102,Fourth of July 2001,2001-07-04T00:40:46-06:00
Tyrell Sawayn,100,Fourth of July 2001,2001-07-04T01:17:26-06:00
Tyrell Sawayn,103,Fourth of July 2001,2001-07-04T02:23:37-06:00
Tyrell Sawayn,104,Fourth of July 2001,2001-07-04T03:52:54-06:00
Tyrell Sawayn,106,Fourth of July 2001,2001-07-04T04:39:57-06:00
Tyrell Sawayn,107,Fourth of July 2001,2001-07-04T05:52:18-06:00
Tyrell Sawayn,104,Fourth of July 2001,2001-07-04T06:29:23-06:00
Tyrell Sawayn,105,Fourth of July 2001,2001-07-04T07:41:57-06:00
Pinkie Gorczany,99,Fourth of July 2001,2001-07-04T00:40:31-06:00
Pinkie Gorczany,101,Fourth of July 2001,2001-07-04T01:51:42-06:00
Pinkie Gorczany,103,Fourth of July 2001,2001-07-04T02:23:46-06:00
Pinkie Gorczany,103,Fourth of July 2001,2001-07-04T03:20:41-06:00
Pinkie Gorczany,105,Fourth of July 2001,2001-07-04T04:14:56-06:00
Pinkie Gorczany,107,Fourth of July 2001,2001-07-04T05:43:24-06:00
Pinkie Gorczany,106,Fourth of July 2001,2001-07-04T06:19:40-06:00
Pinkie Gorczany,107,Fourth of July 2001,2001-07-04T07:18:58-06:00
Pinkie Gorczany,108,Fourth of July 2001,2001-07-04T08:38:46-06:00
Pinkie Gorczany,109,Fourth of July 2001,2001-07-04T09:17:53-06:00
Pinkie Gorczany,112,Fourth of July 2001,2001-07-04T010:39:37-06:00
Pinkie Gorczany,112,Fourth of July 2001,2001-07-04T011:49:47-06:00
Pinkie Gorczany,110,Fourth of July 2001,2001-07-04T012:55:47-06:00
Pinkie Gorczany,113,Fourth of July 2001,2001-07-04T013:54:46-06:00
Pinkie Gorczany,116,Fourth of July 2001,2001-07-04T014:56:57-06:00
Millie Pollich,98,Fourth of July 2001,2001-07-04T00:21:19-06:00
Millie Pollich,101,Fourth of July 2001,2001-07-04T01:27:42-06:00
Millie Pollich,103,Fourth of July 2001,2001-07-04T02:24:13-06:00
Millie Pollich,101,Fourth of July 2001,2001-07-04T03:28:12-06:00
Millie Pollich,106,Fourth of July 2001,2001-07-04T04:16:28-06:00
Millie Pollich,105,Fourth of July 2001,2001-07-04T05:23:41-06:00
Millie Pollich,108,Fourth of July 2001,2001-07-04T06:27:48-06:00
Millie Pollich,109,Fourth of July 2001,2001-07-04T07:43:37-06:00
Millie Pollich,109,Fourth of July 2001,2001-07-04T08:30:30-06:00
Millie Pollich,109,Fourth of July 2001,2001-07-04T09:29:23-06:00
Millie Pollich,109,Fourth of July 2001,2001-07-04T010:46:22-06:00
Millie Pollich,111,Fourth of July 2001,2001-07-04T011:22:44-06:00
Alexzander Pollich,98,Fourth of July 2001,2001-07-04T00:28:42-06:00
Alexzander Pollich,102,Fourth of July 2001,2001-07-04T01:33:46-06:00
Alexzander Pollich,104,Fourth of July 2001,2001-07-04T02:45:10-06:00
Alexzander Pollich,105,Fourth of July 2001,2001-07-04T03:43:25-06:00
Alexzander Pollich,103,Fourth of July 2001,2001-07-04T04:29:21-06:00
Daphnee Pollich,99,Fourth of July 2001,2001-07-04T00:22:25-06:00
Crawford Sawayn,102,Fourth of July 2001,2001-07-04T00:48:45-06:00
Crawford Sawayn,99,Fourth of July 2001,2001-07-04T01:10:46-06:00
Crawford Sawayn,102,Fourth of July 2001,2001-07-04T02:42:33-06:00
Crawford Sawayn,101,Fourth of July 2001,2001-07-04T03:18:38-06:00
Crawford Sawayn,106,Fourth of July 2001,2001-07-04T04:58:15-06:00
Crawford Sawayn,105,Fourth of July 2001,2001-07-04T05:28:22-06:00
Crawford Sawayn,108,Fourth of July 2001,2001-07-04T06:57:50-06:00
Crawford Sawayn,107,Fourth of July 2001,2001-07-04T07:22:30-06:00
Crawford Sawayn,108,Fourth of July 2001,2001-07-04T08:20:47-06:00
Crawford Sawayn,110,Fourth of July 2001,2001-07-04T09:42:29-06:00
Crawford Sawayn,112,Fourth of July 2001,2001-07-04T010:41:30-06:00
Crawford Sawayn,112,Fourth of July 2001,2001-07-04T011:59:35-06:00
Lucinda Sawayn,102,Fourth of July 2001,2001-07-04T00:30:30-06:00
Lucinda Sawayn,100,Fourth of July 2001,2001-07-04T01:38:15-06:00
Lucinda Sawayn,103,Fourth of July 2001,2001-07-04T02:42:13-06:00
Lucinda Sawayn,101,Fourth of July 2001,2001-07-04T03:30:14-06:00
Lucinda Sawayn,103,Fourth of July 2001,2001-07-04T04:16:15-06:00
Tressie Pollich,101,Fourth of July 2001,2001-07-04T00:39:11-06:00
Tressie Pollich,102,Fourth of July 2001,2001-07-04T01:45:40-06:00
Tressie Pollich,104,Fourth of July 2001,2001-07-04T02:29:58-06:00
Tressie Pollich,105,Fourth of July 2001,2001-07-04T03:48:34-06:00
Tressie Pollich,103,Fourth of July 2001,2001-07-04T04:23:57-06:00
Tressie Pollich,103,Fourth of July 2001,2001-07-04T05:43:58-06:00
Jillian Sawayn,101,Fourth of July 2001,2001-07-04T00:20:51-06:00
Maddison Gorczany,98,New Year's Eve 2001,2001-12-31T00:11:44-06:00
Maddison Gorczany,99,New Year's Eve 2001,2001-12-31T01:45:24-06:00
Maddison Gorczany,103,New Year's Eve 2001,2001-12-31T02:19:38-06:00
Maddison Gorczany,101,New Year's Eve 2001,2001-12-31T03:41:59-06:00
Maddison Gorczany,106,New Year's Eve 2001,2001-12-31T04:56:57-06:00
Maddison Gorczany,107,New Year's Eve 2001,2001-12-31T05:26:46-06:00
Tyrell Sawayn,101,New Year's Eve 2001,2001-12-31T00:54:34-06:00
Tyrell Sawayn,102,New Year's Eve 2001,2001-12-31T01:16:32-06:00
Tyrell Sawayn,104,New Year's Eve 2001,2001-12-31T02:48:38-06:00
Tyrell Sawayn,103,New Year's Eve 2001,2001-12-31T03:39:57-06:00
Tyrell Sawayn,104,New Year's Eve 2001,2001-12-31T04:16:23-06:00
Tyrell Sawayn,104,New Year's Eve 2001,2001-12-31T05:21:38-06:00
Tyrell Sawayn,108,New Year's Eve 2001,2001-12-31T06:50:39-06:00
Tyrell Sawayn,107,New Year's Eve 2001,2001-12-31T07:10:23-06:00
Tyrell Sawayn,109,New Year's Eve 2001,2001-12-31T08:19:15-06:00
Tyrell Sawayn,107,New Year's Eve 2001,2001-12-31T09:53:47-06:00
Tyrell Sawayn,112,New Year's Eve 2001,2001-12-31T010:20:14-06:00
Tyrell Sawayn,110,New Year's Eve 2001,2001-12-31T011:13:48-06:00
Tyrell Sawayn,113,New Year's Eve 2001,2001-12-31T012:43:54-06:00
Tyrell Sawayn,113,New Year's Eve 2001,2001-12-31T013:56:57-06:00
Tyrell Sawayn,112,New Year's Eve 2001,2001-12-31T014:31:21-06:00
Pinkie Gorczany,102,New Year's Eve 2001,2001-12-31T00:28:49-06:00
Pinkie Gorczany,102,New Year's Eve 2001,2001-12-31T01:42:50-06:00
Millie Pollich,100,New Year's Eve 2001,2001-12-31T00:43:34-06:00
Millie Pollich,99,New Year's Eve 2001,2001-12-31T01:52:38-06:00
Millie Pollich,100,New Year's Eve 2001,2001-12-31T02:26:32-06:00
Millie Pollich,101,New Year's Eve 2001,2001-12-31T03:30:23-06:00
Millie Pollich,103,New Year's Eve 2001,2001-12-31T04:32:13-06:00
Millie Pollich,107,New Year's Eve 2001,2001-12-31T05:19:15-06:00
Millie Pollich,105,New Year's Eve 2001,2001-12-31T06:55:41-06:00
Millie Pollich,106,New Year's Eve 2001,2001-12-31T07:15:25-06:00
Millie Pollich,107,New Year's Eve 2001,2001-12-31T08:16:46-06:00
Millie Pollich,109,New Year's Eve 2001,2001-12-31T09:31:39-06:00
Millie Pollich,111,New Year's Eve 2001,2001-12-31T010:27:16-06:00
Millie Pollich,110,New Year's Eve 2001,2001-12-31T011:51:48-06:00
Alexzander Pollich,100,New Year's Eve 2001,2001-12-31T00:36:38-06:00
Alexzander Pollich,99,New Year's Eve 2001,2001-12-31T01:18:50-06:00
Alexzander Pollich,100,New Year's Eve 2001,2001-12-31T02:49:29-06:00
Alexzander Pollich,105,New Year's Eve 2001,2001-12-31T03:34:12-06:00
Alexzander Pollich,103,New Year's Eve 2001,2001-12-31T04:54:33-06:00
Alexzander Pollich,106,New Year's Eve 2001,2001-12-31T05:48:27-06:00
Daphnee Pollich,99,New Year's Eve 2001,2001-12-31T00:25:18-06:00
Daphnee Pollich,101,New Year's Eve 2001,2001-12-31T01:24:39-06:00
Daphnee Pollich,103,New Year's Eve 2001,2001-12-31T02:26:10-06:00
Daphnee Pollich,103,New Year's Eve 2001,2001-12-31T03:17:40-06:00
Daphnee Pollich,103,New Year's Eve 2001,2001-12-31T04:22:17-06:00
Daphnee Pollich,104,New Year's Eve 2001,2001-12-31T05:16:39-06:00
Daphnee Pollich,106,New Year's Eve 2001,2001-12-31T06:27:11-06:00
Daphnee Pollich,107,New Year's Eve 2001,2001-12-31T07:46:12-06:00
Crawford Sawayn,98,New Year's Eve 2001,2001-12-31T00:24:44-06:00
Lucinda Sawayn,98,New Year's Eve 2001,2001-12-31T00:46:10-06:00
Lucinda Sawayn,99,New Year's Eve 2001,2001-12-31T01:57:36-06:00
Tressie Pollich,100,New Year's Eve 2001,2001-12-31T00:45:37-06:00
Tressie Pollich,99,New Year's Eve 2001,2001-12-31T01:42:43-06:00
Tressie Pollich,101,New Year's Eve 2001,2001-12-31T02:23:27-06:00
Tressie Pollich,101,New Year's Eve 2001,2001-12-31T03:34:10-06:00
Tressie Pollich,102,New Year's Eve 2001,2001-12-31T04:58:39-06:00
Tressie Pollich,105,New Year's Eve 2001,2001-12-31T05:11:34-06:00
Tressie Pollich,107,New Year's Eve 2001,2001-12-31T06:39:20-06:00
Tressie Pollich,108,New Year's Eve 2001,2001-12-31T07:59:24-06:00
Tressie Pollich,109,New Year's Eve 2001,2001-12-31T08:40:45-06:00
Tressie Pollich,109,New Year's Eve 2001,2001-12-31T09:51:28-06:00
Tressie Pollich,109,New Year's Eve 2001,2001-12-31T010:31:11-06:00
Tressie Pollich,113,New Year's Eve 2001,2001-12-31T011:55:43-06:00
Tressie Pollich,111,New Year's Eve 2001,2001-12-31T012:15:36-06:00
Tressie Pollich,112,New Year's Eve 2001,2001-12-31T013:17:11-06:00
Tressie Pollich,113,New Year's Eve 2001,2001-12-31T014:44:23-06:00
Jillian Sawayn,98,New Year's Eve 2001,2001-12-31T00:14:30-06:00
Jillian Sawayn,103,New Year's Eve 2001,2001-12-31T01:15:50-06:00
Jillian Sawayn,101,New Year's Eve 2001,2001-12-31T02:34:54-06:00
Jillian Sawayn,105,New Year's Eve 2001,2001-12-31T03:26:11-06:00
Jillian Sawayn,106,New Year's Eve 2001,2001-12-31T04:48:52-06:00
Jillian Sawayn,104,New Year's Eve 2001,2001-12-31T05:59:53-06:00
Jillian Sawayn,106,New Year's Eve 2001,2001-12-31T06:31:12-06:00
Jillian Sawayn,105,New Year's Eve 2001,2001-12-31T07:52:12-06:00
Jillian Sawayn,108,New Year's Eve 2001,2001-12-31T08:57:48-06:00
Jillian Sawayn,111,New Year's Eve 2001,2001-12-31T09:10:23-06:00
Jillian Sawayn,110,New Year's Eve 2001,2001-12-31T010:12:25-06:00
Jillian Sawayn,109,New Year's Eve 2001,2001-12-31T011:18:18-06:00
Jillian Sawayn,110,New Year's Eve 2001,2001-12-31T012:10:13-06:00
Jillian Sawayn,113,New Year's Eve 2001,2001-12-31T013:20:13-06:00
Jillian Sawayn,113,New Year's Eve 2001,2001-12-31T014:26:27-06:00
Maddison Gorczany,100,Labor Day 2001,2001-09-03T00:55:46-06:00
Tyrell Sawayn,98,Labor Day 2001,2001-09-03T00:28:48-06:00
Tyrell Sawayn,103,Labor Day 2001,2001-09-03T01:45:19-06:00
Tyrell Sawayn,100,Labor Day 2001,2001-09-03T02:26:57-06:00
Tyrell Sawayn,102,Labor Day 2001,2001-09-03T03:10:15-06:00
Tyrell Sawayn,105,Labor Day 2001,2001-09-03T04:58:34-06:00
Tyrell Sawayn,104,Labor Day 2001,2001-09-03T05:50:58-06:00
Pinkie Gorczany,99,Labor Day 2001,2001-09-03T00:35:38-06:00
Millie Pollich,102,Labor Day 2001,2001-09-03T00:27:15-06:00
Millie Pollich,99,Labor Day 2001,2001-09-03T01:46:39-06:00
Alexzander Pollich,101,Labor Day 2001,2001-09-03T00:21:55-06:00
Alexzander Pollich,99,Labor Day 2001,2001-09-03T01:38:33-06:00
Alexzander Pollich,100,Labor Day 2001,2001-09-03T02:56:51-06:00
Alexzander Pollich,105,Labor Day 2001,2001-09-03T03:25:57-06:00
Alexzander Pollich,105,Labor Day 2001,2001-09-03T04:43:20-06:00
Alexzander Pollich,103,Labor Day 2001,2001-09-03T05:50:12-06:00
Daphnee Pollich,100,Labor Day 2001,2001-09-03T00:39:15-06:00
Daphnee Pollich,102,Labor Day 2001,2001-09-03T01:25:25-06:00
Daphnee Pollich,100,Labor Day 2001,2001-09-03T02:20:32-06:00
Daphnee Pollich,103,Labor Day 2001,2001-09-03T03:44:28-06:00
Daphnee Pollich,102,Labor Day 2001,2001-09-03T04:13:17-06:00
Daphnee Pollich,107,Labor Day 2001,2001-09-03T05:24:53-06:00
Daphnee Pollich,107,Labor Day 2001,2001-09-03T06:20:46-06:00
Daphnee Pollich,105,Labor Day 2001,2001-09-03T07:29:11-06:00
Daphnee Pollich,110,Labor Day 2001,2001-09-03T08:44:52-06:00
Daphnee Pollich,108,Labor Day 2001,2001-09-03T09:27:53-06:00
Daphnee Pollich,111,Labor Day 2001,2001-09-03T010:19:51-06:00
Daphnee Pollich,109,Labor Day 2001,2001-09-03T011:46:28-06:00
Daphnee Pollich,110,Labor Day 2001,2001-09-03T012:44:23-06:00
Daphnee Pollich,113,Labor Day 2001,2001-09-03T013:14:57-06:00
Daphnee Pollich,112,Labor Day 2001,2001-09-03T014:32:24-06:00
Crawford Sawayn,99,Labor Day 2001,2001-09-03T00:31:23-06:00
Crawford Sawayn,103,Labor Day 2001,2001-09-03T01:50:46-06:00
Crawford Sawayn,100,Labor Day 2001,2001-09-03T02:25:57-06:00
Crawford Sawayn,101,Labor Day 2001,2001-09-03T03:18:56-06:00
Crawford Sawayn,104,Labor Day 2001,2001-09-03T04:21:36-06:00
Crawford Sawayn,103,Labor Day 2001,2001-09-03T05:54:46-06:00
Crawford Sawayn,106,Labor Day 2001,2001-09-03T06:13:30-06:00
Crawford Sawayn,109,Labor Day 2001,2001-09-03T07:17:30-06:00
Crawford Sawayn,107,Labor Day 2001,2001-09-03T08:45:56-06:00
Crawford Sawayn,107,Labor Day 2001,2001-09-03T09:46:17-06:00
Crawford Sawayn,111,Labor Day 2001,2001-09-03T010:32:53-06:00
Crawford Sawayn,113,Labor Day 2001,2001-09-03T011:52:23-06:00
Lucinda Sawayn,99,Labor Day 2001,2001-09-03T00:49:58-06:00
Lucinda Sawayn,99,Labor Day 2001,2001-09-03T01:31:58-06:00
Lucinda Sawayn,101,Labor Day 2001,2001-09-03T02:53:11-06:00
Lucinda Sawayn,103,Labor Day 2001,2001-09-03T03:34:52-06:00
Lucinda Sawayn,102,Labor Day 2001,2001-09-03T04:23:18-06:00
Lucinda Sawayn,103,Labor Day 2001,2001-09-03T05:48:23-06:00
Lucinda Sawayn,105,Labor Day 2001,2001-09-03T06:20:46-06:00
Lucinda Sawayn,109,Labor Day 2001,2001-09-03T07:43:24-06:00
Tressie Pollich,100,Labor Day 2001,2001-09-03T00:20:27-06:00
Tressie Pollich,99,Labor Day 2001,2001-09-03T01:19:18-06:00
Tressie Pollich,100,Labor Day 2001,2001-09-03T02:45:38-06:00
Tressie Pollich,102,Labor Day 2001,2001-09-03T03:17:53-06:00
Tressie Pollich,106,Labor Day 2001,2001-09-03T04:55:50-06:00
Tressie Pollich,104,Labor Day 2001,2001-09-03T05:31:19-06:00
Tressie Pollich,106,Labor Day 2001,2001-09-03T06:13:42-06:00
Tressie Pollich,106,Labor Day 2001,2001-09-03T07:52:53-06:00
Tressie Pollich,110,Labor Day 2001,2001-09-03T08:43:32-06:00
Tressie Pollich,108,Labor Day 2001,2001-09-03T09:35:10-06:00
Tressie Pollich,109,Labor Day 2001,2001-09-03T010:55:18-06:00
Tressie Pollich,112,Labor Day 2001,2001-09-03T011:37:35-06:00
Jillian Sawayn,100,Labor Day 2001,2001-09-03T00:38:25-06:00
Jillian Sawayn,99,Labor Day 2001,2001-09-03T01:44:36-06:00
Jillian Sawayn,101,Labor Day 2001,2001-09-03T02:14:26-06:00
Jillian Sawayn,104,Labor Day 2001,2001-09-03T03:16:51-06:00
Jillian Sawayn,104,Labor Day 2001,2001-09-03T04:17:16-06:00
Jillian Sawayn,103,Labor Day 2001,2001-09-03T05:19:22-06:00
Jillian Sawayn,104,Labor Day 2001,2001-09-03T06:50:45-06:00
Jillian Sawayn,108,Labor Day 2001,2001-09-03T07:22:59-06:00
Jillian Sawayn,107,Labor Day 2001,2001-09-03T08:11:54-06:00
Jillian Sawayn,107,Labor Day 2001,2001-09-03T09:34:51-06:00
Maddison Gorczany,101,Halloween 2001,2001-10-31T00:42:26-06:00
Maddison Gorczany,99,Halloween 2001,2001-10-31T01:23:35-06:00
Maddison Gorczany,102,Halloween 2001,2001-10-31T02:51:49-06:00
Maddison Gorczany,101,Halloween 2001,2001-10-31T03:45:12-06:00
Maddison Gorczany,103,Halloween 2001,2001-10-31T04:55:41-06:00
Maddison Gorczany,107,Halloween 2001,2001-10-31T05:16:18-06:00
Maddison Gorczany,105,Halloween 2001,2001-10-31T06:19:57-06:00
Maddison Gorczany,106,Halloween 2001,2001-10-31T07:42:36-06:00
Maddison Gorczany,106,Halloween 2001,2001-10-31T08:57:58-06:00
Maddison Gorczany,107,Halloween 2001,2001-10-31T09:40:29-06:00
Maddison Gorczany,108,Halloween 2001,2001-10-31T010:19:46-06:00
Maddison Gorczany,113,Halloween 2001,2001-10-31T011:12:19-06:00
Tyrell Sawayn,99,Halloween 2001,2001-10-31T00:22:29-06:00
Tyrell Sawayn,102,Halloween 2001,2001-10-31T01:41:49-06:00
Tyrell Sawayn,101,Halloween 2001,2001-10-31T02:42:13-06:00
Tyrell Sawayn,105,Halloween 2001,2001-10-31T03:56:16-06:00
Tyrell Sawayn,105,Halloween 2001,2001-10-31T04:20:27-06:00
Pinkie Gorczany,100,Halloween 2001,2001-10-31T00:31:15-06:00
Pinkie Gorczany,102,Halloween 2001,2001-10-31T01:28:38-06:00
Pinkie Gorczany,100,Halloween 2001,2001-10-31T02:27:53-06:00
Pinkie Gorczany,104,Halloween 2001,2001-10-31T03:13:59-06:00
Pinkie Gorczany,102,Halloween 2001,2001-10-31T04:54:33-06:00
Pinkie Gorczany,104,Halloween 2001,2001-10-31T05:26:37-06:00
Pinkie Gorczany,105,Halloween 2001,2001-10-31T06:15:53-06:00
Pinkie Gorczany,107,Halloween 2001,2001-10-31T07:32:53-06:00
Pinkie Gorczany,106,Halloween 2001,2001-10-31T08:30:34-06:00
Pinkie Gorczany,111,Halloween 2001,2001-10-31T09:52:46-06:00
Millie Pollich,102,Halloween 2001,2001-10-31T00:38:46-06:00
Millie Pollich,99,Halloween 2001,2001-10-31T01:55:48-06:00
Millie Pollich,104,Halloween 2001,2001-10-31T02:36:31-06:00
Millie Pollich,101,Halloween 2001,2001-10-31T03:52:47-06:00
Millie Pollich,106,Halloween 2001,2001-10-31T04:52:40-06:00
Alexzander Pollich,102,Halloween 2001,2001-10-31T00:33:56-06:00
Alexzander Pollich,100,Halloween 2001,2001-10-31T01:41:35-06:00
Daphnee Pollich,101,Halloween 2001,2001-10-31T00:29:38-06:00
Daphnee Pollich,102,Halloween 2001,2001-10-31T01:43:16-06:00
Daphnee Pollich,104,Halloween 2001,2001-10-31T02:39:44-06:00
Daphnee Pollich,105,Halloween 2001,2001-10-31T03:52:13-06:00
Daphnee Pollich,105,Halloween 2001,2001-10-31T04:46:43-06:00
Daphnee Pollich,103,Halloween 2001,2001-10-31T05:15:34-06:00
Crawford Sawayn,101,Halloween 2001,2001-10-31T00:21:32-06:00
Crawford Sawayn,100,Halloween 2001,2001-10-31T01:35:37-06:00
Crawford Sawayn,101,Halloween 2001,2001-10-31T02:51:39-06:00
Crawford Sawayn,101,Halloween 2001,2001-10-31T03:42:37-06:00
Crawford Sawayn,105,Halloween 2001,2001-10-31T04:57:49-06:00
Crawford Sawayn,105,Halloween 2001,2001-10-31T05:34:27-06:00
Crawford Sawayn,108,Halloween 2001,2001-10-31T06:13:40-06:00
Crawford Sawayn,109,Halloween 2001,2001-10-31T07:36:48-06:00
Lucinda Sawayn,102,Halloween 2001,2001-10-31T00:14:22-06:00
Lucinda Sawayn,102,Halloween 2001,2001-10-31T01:12:33-06:00
Lucinda Sawayn,102,Halloween 2001,2001-10-31T02:16:40-06:00
Lucinda Sawayn,102,Halloween 2001,2001-10-31T03:39:10-06:00
Lucinda Sawayn,104,Halloween 2001,2001-10-31T04:50:26-06:00
Lucinda Sawayn,106,Halloween 2001,2001-10-31T05:47:22-06:00
Lucinda Sawayn,106,Halloween 2001,2001-10-31T06:30:12-06:00
Lucinda Sawayn,107,Halloween 2001,2001-10-31T07:25:34-06:00
Lucinda Sawayn,107,Halloween 2001,2001-10-31T08:59:45-06:00
Lucinda Sawayn,111,Halloween 2001,2001-10-31T09:26:14-06:00
Lucinda Sawayn,109,Halloween 2001,2001-10-31T010:35:21-06:00
Lucinda Sawayn,113,Halloween 2001,2001-10-31T011:17:54-06:00
Tressie Pollich,102,Halloween 2001,2001-10-31T00:48:57-06:00
Tressie Pollich,103,Halloween 2001,2001-10-31T01:55:31-06:00
Tressie Pollich,101,Halloween 2001,2001-10-31T02:55:11-06:00
Tressie Pollich,105,Halloween 2001,2001-10-31T03:44:20-06:00
Tressie Pollich,106,Halloween 2001,2001-10-31T04:15:37-06:00
Jillian Sawayn,98,Halloween 2001,2001-10-31T00:52:36-06:00
Jillian Sawayn,103,Halloween 2001,2001-10-31T01:37:23-06:00
Jillian Sawayn,102,Halloween 2001,2001-10-31T02:26:55-06:00
Jillian Sawayn,101,Halloween 2001,2001-10-31T03:29:17-06:00
Jillian Sawayn,103,Halloween 2001,2001-10-31T04:25:22-06:00
Jillian Sawayn,105,Halloween 2001,2001-10-31T05:54:48-06:00
Jillian Sawayn,107,Halloween 2001,2001-10-31T06:44:56-06:00
Jillian Sawayn,107,Halloween 2001,2001-10-31T07:22:13-06:00
Jillian Sawayn,110,Halloween 2001,2001-10-31T08:54:55-06:00
Jillian Sawayn,108,Halloween 2001,2001-10-31T09:53:15-06:00
Jillian Sawayn,109,Halloween 2001,2001-10-31T010:29:41-06:00
Jillian Sawayn,112,Halloween 2001,2001-10-31T011:38:54-06:00
Maddison Gorczany,99,Thankgiving 2002,2002-11-30T00:59:30-06:00
Maddison Gorczany,103,Thankgiving 2002,2002-11-30T01:45:56-06:00
Tyrell Sawayn,100,Thankgiving 2002,2002-11-30T00:10:33-06:00
Tyrell Sawayn,99,Thankgiving 2002,2002-11-30T01:33:38-06:00
Tyrell Sawayn,103,Thankgiving 2002,2002-11-30T02:22:15-06:00
Tyrell Sawayn,102,Thankgiving 2002,2002-11-30T03:20:28-06:00
Tyrell Sawayn,105,Thankgiving 2002,2002-11-30T04:24:59-06:00
Tyrell Sawayn,106,Thankgiving 2002,2002-11-30T05:16:35-06:00
Tyrell Sawayn,108,Thankgiving 2002,2002-11-30T06:21:46-06:00
Tyrell Sawayn,108,Thankgiving 2002,2002-11-30T07:20:26-06:00
